,Unnamed: 0,language,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,urls,photos,hashtags,link,retweet,quote_url,video,Cleaned Tweets,Cleaned Tweets Further,Location Name,category
544,544,en,1.38564e+18,1.38564e+18,2021-04-23 22:31:46 India Standard Time,23-04-2021,22:31:46,530,1.3512e+18,emilylaudin,Emily Laudin,,I love this elevator. Makeshift hem job on the men’s size 46 WIDE coveralls with paper clips and love. Mom jeans don’t stand a chance #floods  https://t.co/X7pAXs63kY,[],['https://pbs.twimg.com/media/EzrIR-LXMAE7xRK.jpg'],['floods'],https://twitter.com/EmilyLaudin/status/1385640051393110018,False,,1,i love this elevator. makeshift hem job on the men’s size 46 wide coveralls with paper clips and love. mom jeans do not stand a chance floods,i love this elevator  makeshift hem job on the men s size 46 wide coveralls with paper clips and love  mom jeans do not stand a chance floods,[],none
545,545,en,1.38564e+18,1.38564e+18,2021-04-23 22:27:44 India Standard Time,23-04-2021,22:27:44,530,1.10737e+18,xy5z89,Xy5Z89🇩🇪🇪🇺,,"🇵🇪#Peru #Kimbiri #Pichari #Floods #Landslides -REPORT-  On the 20th and 21st of April, heavy rain triggered the overflow of several rivers (Cuscomayo, San Martn, Santa Fey, and Otari) and widespread landslides in the Pichari and Kimbiri Districts (Cusco Region, southern Peru),",[],[],"['peru', 'kimbiri', 'pichari', 'floods', 'landslides']",https://twitter.com/Xy5Z89/status/1385639035117375493,False,,0,"🇵🇪peru kimbiri pichari floods landslides -report- on the 20th and 21st of april, heavy rain triggered the overflow of several rivers (cuscomayo, san martn, santa fey, and otari) and widespread landslides in the pichari and kimbiri districts (cusco region, southern peru),",  peru kimbiri pichari floods landslides  report  on the 20th and 21st of april  heavy rain triggered the overflow of several rivers  cuscomayo  san martn  santa fey  and otari  and widespread landslides in the pichari and kimbiri districts  cusco region  southern peru  ,[],flood
546,546,en,1.38563e+18,1.38563e+18,2021-04-23 21:55:00 India Standard Time,23-04-2021,21:55:00,530,1.20412e+18,sci_tri,Sci In The Tri,,#NCGA evaluating #NC's efforts at mitigating #floods–a growing problem throughout our state.  FYI Gov. Cooper's Office of Recovery and Resilience widely lauded as a model for other states.  #ClimateAction   https://t.co/nrWaHEtDq8,['https://sciinthetri.org/sciencepolicy/get-ready-nc-preparing-rising-waters-more-floods/'],[],"['ncga', 'nc', 'floods', 'climateaction']",https://twitter.com/sci_tri/status/1385630796321497089,False,,0,ncga evaluating nc's efforts at mitigating floods–a growing problem throughout our state. fyi gov. cooper's office of recovery and resilience widely lauded as a model for other states. climateaction,ncga evaluating nc s efforts at mitigating floods a growing problem throughout our state  fyi gov  cooper s office of recovery and resilience widely lauded as a model for other states  climateaction,[],none
547,547,en,1.38563e+18,1.38563e+18,2021-04-23 21:50:02 India Standard Time,23-04-2021,21:50:02,530,89263982.0,vuengineering,VU Engineering,,"VUSE IN THE NEWS: @HibaBaroud, assistant professor of civil and environmental engineering, spoke with @NashvilleScene about the increasingly common severe rain events that lead to major flooding, including last month's #floods in #Nashville.  https://t.co/Io6tHPcB6C",['http://ow.ly/Tylc50Ew1ux'],[],"['floods', 'nashville']",https://twitter.com/VUEngineering/status/1385629548251947008,False,,0,"vuse in the news: assistant professor of civil and environmental engineering, spoke with about the increasingly common severe rain events that lead to major flooding, including last month's floods in nashville.",vuse in the news  assistant professor of civil and environmental engineering  spoke with about the increasingly common severe rain events that lead to major flooding  including last month s floods in nashville ,[],none
548,548,en,1.38563e+18,1.38563e+18,2021-04-23 21:49:25 India Standard Time,23-04-2021,21:49:25,530,434971930.0,ffftmag,Mark Bowler,,"When the rains come, will you opt for a small, dark coloured Nymph, or a bright pink Squirmy Worm? What colour works best in coloured water is analysed by Dave Southall in the May issue.  #flyfishing #rain #floods  https://t.co/OvoyMot9gh",[],['https://pbs.twimg.com/media/Ezq-jPXWUAItkvE.jpg'],"['flyfishing', 'rain', 'floods']",https://twitter.com/FFFTmag/status/1385629393125584896,False,,1,"when the rains come, will you opt for a small, dark coloured nymph, or a bright pink squirmy worm? what colour works best in coloured water is analysed by dave southall in the may issue. flyfishing rain floods",when the rains come  will you opt for a small  dark coloured nymph  or a bright pink squirmy worm  what colour works best in coloured water is analysed by dave southall in the may issue  flyfishing rain floods,[],none
549,549,en,1.38562e+18,1.38562e+18,2021-04-23 20:58:36 India Standard Time,23-04-2021,20:58:36,530,9.65896e+17,unescowater,unescoWATER,,"Tuesday 27 April 2021, 16:30-18:00 CEST:  Sixth webinar by @UNESCO @Alliance4Water #ICIWaRM on:  ➡️ Consequences of #climatechange and #floods on #urbanwater management, through lessons learnt from Ecuador and Bolivia.  To register:  https://t.co/Mvkj7vM1xR  https://t.co/We8swvTuf3",['https://unesco-org.zoom.us/webinar/register/WN_v_voKEunTKidGEPx03w7dQ'],['https://pbs.twimg.com/media/Ezqx4e9XIAIvcff.jpg'],"['iciwarm', 'climatechange', 'floods', 'urbanwater']",https://twitter.com/unescoWATER/status/1385616603421806600,False,,1,"tuesday 27 april 2021, 16:30-18:00 cest: sixth webinar by iciwarm on: ➡️ consequences of climatechange and floods on urbanwater management, through lessons learnt from ecuador and bolivia. to register:",tuesday 27 april 2021  16 30 18 00 cest  sixth webinar by iciwarm on     consequences of climatechange and floods on urbanwater management  through lessons learnt from ecuador and bolivia  to register ,[],none
550,550,en,1.38561e+18,1.38561e+18,2021-04-23 20:45:05 India Standard Time,23-04-2021,20:45:05,530,1534436323.0,legacy_planalln,Legacy Planning,,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/ruKmOuvhBJ",['https://myf.mg/2WTw'],[],"['floods', 'insurance']",https://twitter.com/Legacy_PlanAlln/status/1385613203619598338,False,,0,"you may not be able to stop floods from wreaking havoc, but insurance can manage some of the financial loss.",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,[],none
551,551,en,1.3856e+18,1.25292e+18,2021-04-23 20:01:33 India Standard Time,23-04-2021,20:01:33,530,8.81419e+17,vrai_antichrist,Lucifer le réel antichrist 👑 Satan (officiel) 🌈,,#fogbow #rainbow #doublerainbow #Arcus #orage #orages #thunderstorm #thunderstorms #inondation #inondations #flood #floods #grêle #hail #tornade #tornades #tornado #tornadoes #earthquake #earthquakes #séisme #séismes  Giant Animals That Really Exist!  https://t.co/j2c6wFB68a,['https://youtu.be/aksXjAi370w'],[],"['fogbow', 'rainbow', 'doublerainbow', 'arcus', 'orage', 'orages', 'thunderstorm', 'thunderstorms', 'inondation', 'inondations', 'flood', 'floods', 'grêle', 'hail', 'tornade', 'tornades', 'tornado', 'tornadoes', 'earthquake', 'earthquakes', 'séisme', 'séismes']",https://twitter.com/Vrai_Antichrist/status/1385602247980158978,False,,0,fogbow rainbow doublerainbow arcus orage orages thunderstorm thunderstorms inondation inondations flood floods grêle hail tornade tornades tornado tornadoes earthquake earthquakes séisme séismes giant animals that really exist!,fogbow rainbow doublerainbow arcus orage orages thunderstorm thunderstorms inondation inondations flood floods gr le hail tornade tornades tornado tornadoes earthquake earthquakes s isme s ismes giant animals that really exist ,[],none
552,552,en,1.3856e+18,1.3856e+18,2021-04-23 19:51:59 India Standard Time,23-04-2021,19:51:59,530,3301926908.0,gridpointwx,GridPointWeather,,N.C. #FLOODS cause voting challenges  https://t.co/w0s83tFicC,['http://gpwx.news/du6gh'],[],['floods'],https://twitter.com/gridpointwx/status/1385599839233314823,False,,0,n.c. floods because voting challenges,n c  floods because voting challenges,[],none
553,553,en,1.3856e+18,1.3856e+18,2021-04-23 19:51:29 India Standard Time,23-04-2021,19:51:29,530,3111226033.0,timmelino,Tim Melino,,N.C. #FLOODS cause voting challenges  https://t.co/sRPxzDBDF9 #GPWX,['http://gpwx.news/du6gh'],[],"['floods', 'gpwx']",https://twitter.com/TimMelino/status/1385599711529390082,False,,0,n.c. floods because voting challenges gpwx,n c  floods because voting challenges gpwx,[],none
554,554,en,1.38559e+18,1.38559e+18,2021-04-23 19:14:12 India Standard Time,23-04-2021,19:14:12,530,7.38239e+17,_tmys_,#TellMeYourStory,,No one Had a Tongue to Speak: Collapse of the Machhu Dam. A #book.  A historical devastation.  #Floods and #Displacement. Dr. @USandesara and Dr. @tom_wooten in conversation with @AisikMaiti  TMYS Review September 2021  https://t.co/jD3NyQ41lV,['https://fb.watch/52xTC0HehG/'],[],"['book', 'floods', 'displacement']",https://twitter.com/_TMYS_/status/1385590331538763780,False,,0,no one had a tongue to speak: collapse of the machhu dam. a book. a historical devastation. floods and displacement. dr. and dr. in conversation with tmys review september 2021,no one had a tongue to speak  collapse of the machhu dam  a book  a historical devastation  floods and displacement  dr  and dr  in conversation with tmys review september 2021,[],flood
555,555,en,1.38559e+18,1.38559e+18,2021-04-23 19:09:10 India Standard Time,23-04-2021,19:09:10,530,1.17971e+18,kvarkenspaceeco,KvarkenSpaceEco,,This time #KvarkenSpaceDiscussions is looking into a very common natural phenomenon; #springtime #floods. Read more from:  https://t.co/xpZVLCBYNT  https://t.co/wYrtlCTiBg,['http://www.kvarkenspacecenter.org/index.php/2021/04/23/elementor-1409/'],['https://pbs.twimg.com/media/EzqZrgrWQAEJygy.jpg'],"['kvarkenspacediscussions', 'springtime', 'floods']",https://twitter.com/KvarkenSpaceEco/status/1385589065605689349,False,,1,this time kvarkenspacediscussions is looking into a very common natural phenomenon; springtime floods. read more from:,this time kvarkenspacediscussions is looking into a very common natural phenomenon  springtime floods  read more from ,[],none
556,556,en,1.38558e+18,1.38558e+18,2021-04-23 18:49:10 India Standard Time,23-04-2021,18:49:10,530,1.17351e+18,receipt_eu,RECEIPT,,☔️ River #floods have displaced over 100M people in just the last decade. 📈 Floods are increasing in frequency and intensity. ➡️ Understanding their patterns can save lives. Join our webinar on ☔️flood modeling &amp; displacement risk on 📅 30 April 11:00 CET  https://t.co/qwysRbaem5  https://t.co/0TfDHONclb,['https://climatestorylines.eu/news-event/evaluation-of-a-global-modeling-chain-for-flood-induced-displacement-risk/'],['https://pbs.twimg.com/media/EzqVVLCWEAIMXBj.jpg'],['floods'],https://twitter.com/RECEIPT_eu/status/1385584031199281153,False,,1,☔️ river floods have displaced over 100m people in just the last decade. 📈 floods are increasing in frequency and intensity. ➡️ understanding their patterns can save lives. join our webinar on ☔️flood modeling &amp; displacement risk on 📅 30 april 11:00 cet,   river floods have displaced over 100m people in just the last decade    floods are increasing in frequency and intensity     understanding their patterns can save lives  join our webinar on   flood modeling  amp  displacement risk on   30 april 11 00 cet,[],flood
557,557,en,1.38558e+18,1.38558e+18,2021-04-23 18:27:39 India Standard Time,23-04-2021,18:27:39,530,2614036904.0,britishhydrosoc,British Hydrological Society,,"Register now for the next BHS webinar on Wednesday 28th April 1pm ""Unearthing a hidden cycle in UK #water resources"" given by @WillRust303 from @atkinsglobal   ➡️  https://t.co/t5ceAYa3E2  #webinar #floods #droughts  https://t.co/AcqtQrlQdF",['https://www.ice.org.uk/events/unearthing-hidden-cycle-uk-water-resources-online'],['https://pbs.twimg.com/media/EzqPxzDWUAAk_xx.jpg'],"['water', 'webinar', 'floods', 'droughts']",https://twitter.com/britishhydrosoc/status/1385578617921581062,False,,1,"register now for the next bhs webinar on wednesday 28th april 1pm ""unearthing a hidden cycle in uk water resources"" given by from ➡️ webinar floods droughts",register now for the next bhs webinar on wednesday 28th april 1pm  unearthing a hidden cycle in uk water resources  given by from    webinar floods droughts,[],none
558,558,en,1.38558e+18,1.38558e+18,2021-04-23 18:16:03 India Standard Time,23-04-2021,18:16:03,530,1.15584e+18,innonewsnetwork,Innovation News Network,,Researchers at Curtin University have discovered that radar satellites can enhance the ability to protect against natural disasters.   https://t.co/HJyFhubKrs  #earthobservation #naturaldisaster #floods #bushfires #earthquakes,['https://www.innovationnewsnetwork.com/using-radar-satellites-protect-against-bushfires-floods/10992/'],[],"['earthobservation', 'naturaldisaster', 'floods', 'bushfires', 'earthquakes']",https://twitter.com/InnoNewsNetwork/status/1385575698446921729,False,,0,researchers at curtin university have discovered that radar satellites can enhance the ability to protect against natural disasters. earthobservation naturaldisaster floods bushfires earthquakes,researchers at curtin university have discovered that radar satellites can enhance the ability to protect against natural disasters  earthobservation naturaldisaster floods bushfires earthquakes,[],none
559,559,en,1.38557e+18,1.38557e+18,2021-04-23 18:04:50 India Standard Time,23-04-2021,18:04:50,530,1.20504e+18,gaonconnectione,Gaon Connection English,,#Maharashtra's #cashew #farmers were hoping profits this year after two successive years of losses — due to the #floods of 2019 and the pandemic-induced lockdown last year. But the #SecondCOVIDWave has added to their woes this year. More details here:    https://t.co/swz7QuuX4L,['https://en.gaonconnection.com/cashew-production-india-maharashtra-covid19-weekend-markets-farmers/'],[],"['maharashtra', 'cashew', 'farmers', 'floods', 'secondcovidwave']",https://twitter.com/GaonConnectionE/status/1385572873805340676,False,,0,maharashtra's cashew farmers were hoping profits this year after two successive years of losses — due to the floods of 2019 and the pandemic-induced lockdown last year. but the secondcovidwave has added to their woes this year. more details here:,maharashtra s cashew farmers were hoping profits this year after two successive years of losses   due to the floods of 2019 and the pandemic induced lockdown last year  but the secondcovidwave has added to their woes this year  more details here ,[],flood
